Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by The Agency,Co-op for sale,549995,3,1,2184,57 Montague St Apt 8K,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.6957468,-73.9970996
Brokered by RE MAX Edge,Co-op for sale,288000,1,1,800,8853 Bay 16th St Apt 3A,"Brooklyn, NY 11214",New York,Kings County,Brooklyn,40.6028929,-74.0093853
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,2399000,2,2,2391,249 W 29th St Apt 2E,"New York, NY 10001",New York,New York County,New York,40.7489369,-73.9948023
Brokered by Properties Logan Inc,Co-op for sale,250000,3,1,2184,37-30 83rd St Unit 5,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7493341,-73.8834178
Brokered by Concrete Jungle NYC Realty,Co-op for sale,225000,1,1,2184,84-40 153rd Ave Unit 5M,"Howard Beach, NY 11414",New York,Queens County,Queens,40.6660965,-73.8478793
Brokered by Douglas Elliman - 187 Seventh Ave,Co-op for sale,380000,2,1,850,1855 E 12th St Apt 5A,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.6041775,-73.9603087
Brokered by Keller Williams NYC,Co-op for sale,150000,3,1,2184,98-34 63rd Dr Unit 6GG,"Queens, NY 11374",New York,Queens County,Queens,40.731183,-73.857622
"Brokered by CORE Group Marketing, LLC",Co-op for sale,437500,1,1,2184,35-15 84th St Unit 1I,"Queens, NY 11372",New York,Queens County,Queens,40.7513972,-73.8824773
Brokered by Keller Williams NYC,Co-op for sale,399000,1,1,2184,108 E 86th St Apt 1SW,"New York, NY 10028",New York,New York County,New York,40.7797181,-73.9566929
Brokered by Mitra Hakimi Realty Group LLC,Co-op for sale,318000,1,1,2184,110-35 72nd Rd Unit 607,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7203199,-73.84052
Brokered by COMPASS,Co-op for sale,1300000,2,2,2184,425 W 24th St Unit 3GF,"Manhattan, NY 10011",New York,New York County,New York,40.747844,-74.00189
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,290000,3,1,2184,301 E 63rd St Apt 8D,"New York, NY 10065",New York,New York County,New York,40.7631466,-73.9622114
Brokered by Nyc Realty Brokers Llc,Co-op for sale,419000,2,1,1000,458 Neptune Ave Apt 6H,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5794182,-73.9709078
"Brokered by BEN BAY REALTY, CO.",Co-op for sale,448000,1,1,750,221 McDonald Ave Apt 2J,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.6492641,-73.98034
Brokered by Winzone Realty Inc,Co-op for sale,420000,3,2,1200,99-11 60 Ave Unit 1H,"Corona, NY 11368",New York,Queens County,Queens,40.7367277,-73.8586765
Brokered by East Coast REALTORS Inc,Co-op for sale,450500,2,1,1200,162-41 Powells Cove Blvd Unit 2O,"Beechhurst, NY 11357",New York,Queens County,Queens,40.7941499,-73.79959
Brokered by BRPI - Brooklyn Real Property,Co-op for sale,399000,3,2,2184,2475 W 16th St Apt 12H,"Brooklyn, NY 11214",United States,New York,Kings County,40.5866482,-73.9845156
Brokered by Goldstone N Y Realty Llc,Co-op for sale,175000,3,1,2184,99-40 63 Rd Unit 5A,"Rego Park, NY 11374",New York,Queens County,Queens,40.7324206,-73.8555724
Brokered by Bond New York- Columbus Circle,Co-op for sale,720000,1,1,2184,220 Congress St Apt 4D,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.687871,-73.994454
Brokered by Corcoran East Side,Co-op for sale,2150000,2,2,2184,1035 Fifth Ave # 4D,"New York, NY 10028",New York,New York County,New York,40.7805609,-73.9608663
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,2250000,2,2,2184,825 Fifth Ave Unit 16D,"New York, NY 10065",New York,New York County,New York,40.7670351,-73.970568
Brokered by Astor Brokerage Ltd,Co-op for sale,288800,2,1,2184,77-32 Vleigh Pl Unit 82E,"Flushing, NY 11367",United States,New York,Queens County,40.7198854,-73.8209128
Brokered by H P Greenfield Real Estate Ltd,Co-op for sale,399000,3,1,2184,512 W 156th St Apt 33,"New York, NY 10032",New York,New York County,New York,40.8323885,-73.9433069
Brokered by Corcoran East Side,Co-op for sale,1890000,2,2,2184,45 E 72nd St Apt 11B,"New York, NY 10021",New York,New York County,New York,40.7716485,-73.9646206
Brokered by Century Homes Realty Group LLC,Co-op for sale,180000,3,1,500,90-11 35th Ave Unit 1L,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7525699,-73.87724
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,5400000,4,2,3800,14 Wooster St Apt 4,"New York, NY 10013",New York,New York County,New York,40.7213533,-74.0032588
Brokered by COMPASS,Co-op for sale,3395000,2,2,1525,2 Charlton St Unit 1AB,"Manhattan, NY 10014",New York,New York County,New York,40.7268776,-74.0038573
Brokered by BROWN HARRIS STEVENS BROOKLYN LLC,Co-op for sale,419000,3,2,2184,1401 Ocean Ave Apt 8J,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6278433,-73.9564523
Brokered by CONTINENT REALTY LLC,Co-op for sale,329000,1,1,850,464 Neptune Ave Apt 22H,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5792324,-73.9713245
Brokered by Highline Residential - Highline Residential,Co-op for sale,275000,1,1,650,2053 Adam C Powell Blvd Unit 1A,"New York, NY 10027",New York,New York County,New York,40.807254,-73.949107
Brokered by Winzone Realty Inc,Co-op for sale,438000,1,1,900,142-05 Roosevelt Ave Unit 703,"Flushing, NY 11354",New York,Queens County,Queens,40.7607942,-73.8258766
Brokered by ANNF - Ann Ferguson LLC,Co-op for sale,2150000,3,2,2300,52 Riverside Dr Apt 2A,"New York, NY 10024",New York,New York County,New York,40.7840425,-73.9833243
"Brokered by Naomi Klein, Realtor",Co-op for sale,499000,3,2,1266,61-20 Grand Central Pkwy Unit A1105,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7379227,-73.8470718
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,1399000,1,1,2184,100 Riverside Dr Unit 19D,"New York, NY 10024",New York,New York County,New York,40.7869306,-73.980845
Brokered by Winzone Realty Inc,Co-op for sale,460000,1,1,950,7423 Ridge Blvd Apt 1D,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6323374,-74.0301041
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,5999000,4,3,3900,322 E 57th St Units 12 & 13A,"Manhattan, NY 10022",United States,New York,New York County,40.7588099,-73.9645276
Brokered by Brown Harris Stevens,Co-op for sale,160000,1,1,2184,5601 Riverdale Ave Apt 3S,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.9048823,-73.9051113
Brokered by Brown Harris Stevens,Co-op for sale,565000,4,1,1024,54 E 129th St Apt 6B,"Manhattan, NY 10035",New York,New York County,New York,40.807789,-73.938228
NoBroker,Co-op for sale,248000,1,1,800,142-20 26 Ave Unit 2A,"Flushing, NY 11354",New York,Queens County,Queens,40.7741978,-73.8256676
Brokered by East Coast Realty Partners,Co-op for sale,330000,2,1,2184,66-15 Wetherole St Unit A6,"Rego Park, NY 11374",New York,Queens County,Queens,40.7256799,-73.85726
"Brokered by Century 21 Amiable Realty Group II, Inc.",Co-op for sale,219000,1,1,780,86-10 109th St Unit CC1,"Richmond Hill, NY 11418",New York,Queens County,Queens,40.6981799,-73.83976
Brokered by COMPASS,Co-op for sale,499000,3,1,2184,284 5th Ave Unit 7B,"Manhattan, NY 10001",New York,New York County,New York,40.7460725,-73.9865041
Brokered by Magic Of Great Neck Realty Inc,Co-op for sale,449000,1,2,1130,26910 Grand Central Pkwy Apt 9S,"Floral Park, NY 11005",New York,Queens County,Queens,40.7578216,-73.7159784
Brokered by Corcoran Westside Columbus,Co-op for sale,650000,1,1,800,500 E 83rd St Apt 18A,"New York, NY 10028",New York,New York County,New York,40.7735711,-73.9481587
Brokered by Resource Realty Group,Co-op for sale,275000,2,1,2184,227-10 88th Ave Unit LOWER1,"Queens Village, NY 11427",United States,New York,Queens County,40.7300949,-73.7400976
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,388000,2,2,2184,33-26 92 St Unit 3L,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7555541,-73.8760424
Brokered by Exp Realty,Co-op for sale,224995,3,1,550,67-71 Yellowstone Blvd Unit 3P,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7266666,-73.8482928
Brokered by EXIT REALTY TOP PROPERTIES,Co-op for sale,239000,1,1,670,2035 E 7th St Apt 3B,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.6010459,-73.9643613
Brokered by eXp Realty BKNY,Co-op for sale,529000,2,2,1200,2815 Ocean Pkwy Apt 4I,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5811062,-73.966749
Brokered by East Coast REALTORS Inc,Co-op for sale,265000,1,1,2184,18-55 Corporal Kennedy St Unit 6J,"Bayside, NY 11360",New York,Queens County,Queens,40.7800225,-73.7830402
Brokered by Jamie & Connie Real Estate Grp,Co-op for sale,210000,1,1,2184,66-04 Grand Central Pkwy Unit 1C,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7315312,-73.8437204
Brokered by COMPASS,Co-op for sale,2350000,2,2,2184,2 5th Ave Apt 4C,"Manhattan, NY 10011",New York,New York County,New York,40.7324629,-73.9972883
Brokered by Douglas Elliman - 690 Washington,Co-op for sale,6995000,4,4,2184,1010 Fifth Ave Unit 11BW,"New York, NY 10028",New York,New York County,New York,40.7789146,-73.9619806
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,388000,2,2,2184,33-26 92 St Unit 3L,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7555541,-73.8760424
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1995000,5,3,2400,520 E 90th St # 2GLM,"New York, NY 10128",United States,New York,New York County,40.7779975,-73.9445342
Brokered by RE/MAX Team,Co-op for sale,292950,1,1,675,35-11 85th St Unit 6B,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7513557,-73.8814631
Brokered by Serhant,Co-op for sale,679000,1,1,700,250-254 W 82nd St Unit 2C,"New York, NY 10024",New York,New York County,New York,40.7858813,-73.9790257
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1995000,5,3,2400,520 E 90th St # 2GLM,"New York, NY 10128",United States,New York,New York County,40.7779975,-73.9445342
Brokered by Brown Harris Stevens,Co-op for sale,800000,1,1,2184,9 Barrow St Apt 6G,"Manhattan, NY 10014",New York,New York County,New York,40.7326742,-74.0023327
Brokered by COMPASS,Co-op for sale,525000,1,1,715,67 Park Ave Unit 8E,"Manhattan, NY 10016",New York,New York County,New York,40.74958,-73.9790355
Brokered by Century 21 Bay Benjamin,Co-op for sale,479500,2,2,2184,23-55 Bell Blvd Unit 4H,"Bayside, NY 11360",New York,Queens County,Queens,40.7824499,-73.7765099
Brokered by E Realty International Corp,Co-op for sale,599000,1,1,600,314 W 56th St Apt 3C,"New York, NY 10019",New York,New York County,New York,40.7662847,-73.9843344
Brokered by Brown Harris Stevens,Co-op for sale,629000,1,1,2184,504 W 111th St Apt 34,"Manhattan, NY 10025",New York,New York County,New York,40.8037336,-73.9639803
Brokered by Corcoran West Side,Co-op for sale,1100000,2,1,980,545 W End Ave Apt 8D,"New York, NY 10024",New York,New York County,New York,40.7892103,-73.9780213
Brokered by COMPASS,Co-op for sale,1695000,3,3,1818,333 E 91st St Apt 24A,"Manhattan, NY 10128",New York,New York County,New York,40.7803429,-73.947266
Brokered by Sloane Square LLC,Co-op for sale,1200000,2,2,2184,1150 Park Ave Unit 6D,"New York, NY 10128",New York,New York County,New York,40.7839857,-73.9547397
Brokered by Corcoran West Side,Co-op for sale,4675000,4,2,2184,180 Riverside Dr Apt 8A,"New York, NY 10024",New York,New York County,New York,40.7920875,-73.9773027
Brokered by Corcoran West Side,Co-op for sale,462900,3,1,2184,159 Madison Ave Apt 7I,"New York, NY 10016",New York,New York County,New York,40.746567,-73.9835139
Brokered by Corcoran Park Slope,Co-op for sale,635000,1,1,2184,673 Vanderbilt Ave Apt 1C,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.676549,-73.968922
Brokered by Chous Realty Group Inc,Co-op for sale,368000,2,1,950,29-08 139th St Unit 2G,"Flushing, NY 11354",Queens County,Queens,Flushing,40.7715386,-73.8302815
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,350777,1,1,2184,50 W 112th St Apt 6D,"New York, NY 10026",New York,New York County,New York,40.798979,-73.9509758
Brokered by Oxford Property Group,Co-op for sale,700000,4,1,1500,371 W 120th St Apt 2S,"New York, NY 10027",New York,New York County,New York,40.808177,-73.9559355
Brokered by EXP Realty,Co-op for sale,324888,1,1,713,61-15 97th St Unit 6D,"Rego Park, NY 11374",New York,Queens County,Queens,40.7337965,-73.8620837
NoBroker,Co-op for sale,550000,2,1,2184,804 W 180th St Apt 52,"New York, NY 10033",New York,New York County,New York,40.8499127,-73.9389587
Brokered by Crossings Realty,Co-op for sale,165000,3,1,400,84-25 118 St Unit 3A,"Kew Gardens, NY 11415",New York,Queens County,Queens,40.7034174,-73.8331304
Brokered by Serhant,Co-op for sale,2950000,4,2,2184,1133 Park Ave Unit 12W,"New York, NY 10128",New York,New York County,New York,40.7831046,-73.9546035
Brokered by Landseair Real Estate Group,Co-op for sale,130000,3,1,422,164-20 Highland Ave Unit 8W,"Jamaica, NY 11432",New York,Queens County,Queens,40.7102499,-73.79985
Brokered by Best Find Realty,Co-op for sale,219000,1,1,2184,190-05 39 Ave Unit 142,"Flushing, NY 11358",New York,Queens County,Queens,40.7617299,-73.79176
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,935000,1,1,2184,781 Fifth Ave Unit 407,"Manhattan, NY 10022",New York,New York County,New York,40.7643563,-73.9727544
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,935000,1,1,2184,781 Fifth Ave Unit 407,"Manhattan, NY 10022",New York,New York County,New York,40.7643563,-73.9727544
Brokered by Bond New York- Columbus Circle,Co-op for sale,860000,3,2,1118,300 W 145th St Apt 2P,"New York, NY 10039",New York,New York County,New York,40.822922,-73.9426429
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,235000,1,1,675,2011 E 56th St Unit 57B,"Old Mill Basin, NY 11234",New York,Kings County,Brooklyn,40.6136942,-73.920504
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,4650000,4,4,2184,980 Fifth Ave Apt 8B,"New York, NY 10075",New York,New York County,New York,40.7770753,-73.963133
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,595000,1,1,2184,1199 Park Ave Apt 6J,"New York, NY 10128",New York County,New York,Manhattan,40.7851736,-73.9527438
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1200000,1,1,2184,3 E 77th St Apt 14D,"New York, NY 10075",New York,New York County,New York,40.7754782,-73.9639697
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,45000000,5,2,2184,4 E 66th St Fl 7,"New York, NY 10065",New York,New York County,New York,40.768301,-73.9697336
Brokered by COMPASS,Co-op for sale,1995000,3,2,2184,11 Riverside Dr Apt 10MW,"Manhattan, NY 10023",New York,New York County,New York,40.7809028,-73.9846443
Brokered by Property Professionals Realty,Co-op for sale,263000,2,1,2184,221-24 Manor Rd Unit Upper,"Queens Village, NY 11427",United States,New York,Queens County,40.7320884,-73.7432042
Brokered by Coldwell Banker Warburg,Co-op for sale,7250000,4,4,2184,101 Central Park W Units 11 & 12G,"New York, NY 10023",New York,New York County,New York,40.7753983,-73.9769193
Brokered by Joachim Realty Llc,Co-op for sale,169999,1,1,750,87-46 Chelsea St Unit 6E,"Jamaica, NY 11432",New York,Queens County,Queens,40.714763,-73.776178
Brokered by Winzone Realty Inc,Co-op for sale,304900,1,1,850,68-63 108th St Unit 3D,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7254109,-73.8453358
Brokered by CONTINENT REALTY LLC,Co-op for sale,279000,2,1,1000,2719 E 28th St Apt 2B,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5864616,-73.9410656
Brokered by The Agency,Co-op for sale,1250000,1,1,1300,470 Park Ave Apt 6A,"New York, NY 10022",New York,New York County,New York,40.762236,-73.9706084
Brokered by EXCLUSIVE PROPERTIES REALTY INC,Co-op for sale,179000,1,1,2184,2239 Troy Ave Unit C6,"Brooklyn, NY 11234",New York,Kings County,Brooklyn,40.6192487,-73.9324
Brokered by Chous Realty Group Inc,Co-op for sale,268000,2,1,950,141-16 25 Rd Unit 1D,"Flushing, NY 11354",New York,Queens County,Queens,40.7757085,-73.8271079
Brokered by Re/Max In The City,Co-op for sale,140000,3,1,507,4295 Webster Ave Apt 1K,"Bronx, NY 10470",New York,Bronx County,The Bronx,40.8992144,-73.8624103
Brokered by Keller Williams Rlty Landmark,Co-op for sale,293000,1,1,649,35-11 85th St Unit 2C,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7520799,-73.88188
Brokered by New York Residential R E,Co-op for sale,298888,1,1,700,160-15 Powells Cove Blvd Unit B104,"Beechhurst, NY 11357",New York,Queens County,Queens,40.7942899,-73.80139
Brokered by Corcoran East Side,Co-op for sale,1650000,3,3,1800,123 W 86th St # G,"New York, NY 10024",United States,New York,New York County,40.7870704,-73.9729362
"Brokered by Fillmore Real Estate Fusion Team, INC.",Co-op for sale,990000,1,1,850,24 W 55th St Ph D,"New York, NY 10019",United States,New York,New York County,40.7615992,-73.9757944
Brokered by BESMATCH REAL ESTATE,Co-op for sale,99000,1,1,850,1185 Anderson Ave Apt 2C,"Bronx, NY 10452",New York,Bronx County,The Bronx,40.8366623,-73.9239586
Brokered by Corcoran East Side,Co-op for sale,1650000,3,3,1800,123 W 86th St # G,"New York, NY 10024",United States,New York,New York County,40.7870704,-73.9729362
Brokered by BESMATCH REAL ESTATE,Co-op for sale,99000,1,1,850,1185 Anderson Ave Apt 2C,"Bronx, NY 10452",New York,Bronx County,The Bronx,40.8366623,-73.9239586
Brokered by COMPASS,Co-op for sale,395000,3,1,2184,200 E End Ave Apt 3K,"Manhattan, NY 10128",New York,New York County,New York,40.7772322,-73.9435595
Brokered by Douglas Elliman - 936 Broadway,Co-op for sale,3125000,2,2,1804,121 Mercer St Fl 4,"New York, NY 10012",New York,New York County,New York,40.7241512,-73.9992064
Brokered by Corcoran Park Slope,Co-op for sale,2995000,3,2,2184,35 Prospect Park W Apt 10B,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6703253,-73.9724152
Brokered by Corcoran East Side,Co-op for sale,599000,3,1,868,400 W End Ave Apt 2A,"New York, NY 10024",New York,New York County,New York,40.7844489,-73.9807532
Brokered by RE MAX Edge,Co-op for sale,239000,2,1,950,2547 W 2nd St Apt 1H,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.5871568,-73.9709274
Brokered by Yoreevo Llc,Co-op for sale,950000,2,2,2184,168 E 90th St Apt 3W,"New York, NY 10128",New York,New York County,New York,40.781483,-73.952964
Brokered by Corcoran West Side,Co-op for sale,759000,2,2,2184,3777 Independence Ave Apt 16M,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8890444,-73.9137075
Brokered by BERGEN BASIN REALTY,Co-op for sale,349000,2,1,900,2928 W 5th St Apt 4G,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5781785,-73.9733314
